"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-20","76","90","64",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-21","72","86","57",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-22","67","81","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-23","69","82","60",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-24","66","79","56",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-25","66","80","54",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-26","72","86","62",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-27","79","89","66",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-28","83","95","74",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-29","78","91","66",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-09-30","81","98","65",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-01","85","95","80",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-02","83","93","76",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-03","84","99","75",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-04","80","96","69",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-05","77","91","68",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-06","76","89","67",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-07","65","80","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-08","56","66","52",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-09","59","72","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-10","59","67","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-11","65","80","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-12","71","83","61",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-13","76","88","63",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-14","79","92","67",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-15","78","87","68",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-16","78","89","70",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-17","80","91","71",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-18","77","88","70",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-19","76","86","67",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-20","76","87","68",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-21","75","86","67",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-22","67","77","57",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-23","58","69","49",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-24","55","65","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-25","57","65","51",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-26","61","71","49",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-27","62","71","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-28","62","73","54",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-29","64","75","55",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-30","65","76","58",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-10-31","67","76","58",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-01","67","75","60",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-02","69","79","63",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-03","65","81","56",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-04","66","78","57",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-05","71","82","60",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-06","51","58","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-07","48","60","41",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-08","46","53","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-09","46","57","40",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-10","51","64","42",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-11","47","54","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-12","49","62","41",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-13","49","55","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-14","51","61","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-15","56","68","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-16","55","62","48",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-17","55","60","53",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-18","52","55","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-19","51","59","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-20","51","59","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-21","51","61","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-22","53","65","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-23","52","63","46",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-24","54","66","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-25","49","60","43",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-26","51","59","45",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-27","51","58","44",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-28","50","57","42",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-29","53","60","47",
"USR0000CBRI","BRIONES CALIFORNIA, CA US","2020-11-30","55","65","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-01",,"65","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-02",,"66","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-03",,"64","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-04",,"69","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-05",,"89","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-06",,"100","71",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-07",,"91","62",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-08",,"71","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-09",,"60","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-10",,"64","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-11",,"71","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-12",,"72","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-13",,"62","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-14",,"64","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-15",,"69","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-16",,"74","62",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-17",,"67","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-18",,"68","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-19",,"73","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-20",,"78","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-21",,"71","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-22",,"67","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-23",,"71","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-24",,"71","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-25",,"69","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-26",,"74","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-27",,"89","62",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-28",,"94","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-29",,"64","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-09-30",,"81","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-01",,"93","64",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-02",,"88","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-03",,"77","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-04",,"63","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-05",,"70","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-06",,"61","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-07",,"61","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-08",,"61","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-09",,"67","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-10",,"66","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-11",,"72","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-12",,"81","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-13",,"82","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-14",,"83","62",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-15",,"90","65",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-16",,"92","69",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-17",,"93","64",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-18",,"76","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-19",,"69","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-20",,"74","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-21",,"75","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-22",,"63","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-23",,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-24",,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-25",,"69","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-26",,"73","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-27",,"75","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-28",,"74","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-29",,"74","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-30",,"61","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-10-31",,"75","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-01",,"77","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-02",,"77","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-03",,"66","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-04",,"71","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-05",,"74","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-06",,"59","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-07",,"60","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-08",,"55","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-09",,"58","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-10",,"61","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-11",,"57","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-12",,"61","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-13",,"58","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-14",,"60","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-15",,"65","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-16",,"68","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-17",,"63","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-18",,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-19",,"62","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-20",,"62","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-21",,"62","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-22",,"57","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-23",,"60","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-24",,"64","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-25",,"59","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-26",,"62","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-27",,"63","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-28",,"60","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-29",,"62","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","2020-11-30",,"61","45",
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-01",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-02",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-03",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-04",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-05",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-06",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-07",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-08",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-09",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-10",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-11",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-12",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-13",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-14",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-15",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-16",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-17",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-18",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-19",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-20",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-21",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-22",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-23",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-24",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-25",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-26",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-27",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-28",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-29",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-09-30",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-01",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-02",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-03",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-04",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-05",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-06",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-07",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-08",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-09",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-10",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-11",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-12",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-13",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-14",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-15",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-16",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-17",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-18",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-19",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-20",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-21",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-22",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-23",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-24",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-25",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-26",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-27",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-28",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-29",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-30",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-10-31",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-01",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-02",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-03",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-04",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-05",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-06",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-07",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-08",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-09",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-10",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-11",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-12",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-13",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-14",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-15",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-16",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-17",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-18",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-19",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-20",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-21",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-22",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-23",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-24",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-25",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-26",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-27",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-28",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-29",,,,
"US1CACC0011","MARTINEZ 2.2 SW, CA US","2020-11-30",,,,
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-01","59","71","52",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-02","60","71","55",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-03","57","66","53",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-04","65","85","53",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-05","82","101","61",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-06","92","106","81",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-07","87","104","68",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-08","69","87","60",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-09","58","64","54",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-10","58","67","54",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-11","64","80","55",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-12","69","90","55",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-13","58","76","50",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-14","60","74","53",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-15","64","80","58",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-16","66","77","62",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-17","66","77","60",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-18","64","75","58",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-19","65","81","57",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-20","71","89","59",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-21","65","82","57",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-22","62","76","54",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-23","65","76","56",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-24","63","75","55",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-25","61","71","54",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-26","65","76","59",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-27","78","95","62",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-28","82","101","66",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-29","66","84","56",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-09-30","72","90","55",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-01","85","97","76",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-02","83","99","67",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-03","76","94","62",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-04","66","85","53",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-05","68","92","53",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-06","64","86","51",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-07","56","69","51",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-08","58","67","54",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-09","60","72","53",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-10","60","64","56",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-11","62","78","52",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-12","69","87","59",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-13","72","89","63",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-14","73","86","61",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-15","80","95","69",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-16","81","98","73",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-17","81","98","72",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-18","72","92","60",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-19","67","85","56",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-20","71","85","59",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-21","71","87","63",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-22","63","76","49",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-23","56","72","44",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-24","54","63","46",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-25","57","69","50",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-26","63","78","55",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-27","67","82","56",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-28","63","81","55",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-29","63","82","53",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-30","59","73","45",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-10-31","65","84","55",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-01","68","81","59",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-02","67","87","50",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-03","56","75","46",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-04","61","76","50",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-05","67","83","56",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-06","51","56","44",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-07","50","62","43",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-08","47","53","42",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-09","47","59","38",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-10","51","63","42",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-11","49","60","43",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-12","50","63","41",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-13","49","54","45",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-14","50","62","42",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-15","55","68","45",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-16","57","67","50",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-17","54","60","52",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-18","53","57","47",
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2020-11-19","50","62","45",
